Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,Label
42328,71,25,47978,313,4,32,DDoS
71482,23,85,91818,871,4,4,DDoS
25618,85,60,92737,856,6,19,DDoS
35675,34,59,73369,126,8,13,DDoS
19919,11,85,5752,216,7,26,DDoS
5173,86,28,25507,921,6,25,DDoS
27400,35,58,86705,706,0,31,DDoS
51445,93,20,42495,490,9,29,DDoS
71305,42,34,91466,659,5,26,DDoS
38564,28,5,61886,412,9,25,DDoS
46814,82,82,71559,844,8,17,DDoS
80747,78,60,1982,685,6,44,DDoS
89791,82,43,80841,909,0,22,DDoS
28962,92,57,17146,596,8,43,DDoS
85892,24,57,55843,242,2,46,DDoS
86842,8,75,77737,938,8,23,DDoS
71533,53,54,83446,293,3,3,DDoS
57184,72,81,89567,489,8,40,DDoS
83912,4,45,24636,898,7,2,DDoS
11578,91,86,83850,776,6,42,DDoS
19624,5,37,28332,985,3,29,DDoS
40194,97,84,52434,18,8,46,DDoS
1389,49,48,84866,724,3,15,DDoS
68391,98,54,62271,911,0,6,DDoS
14794,30,48,63726,388,5,38,DDoS
59002,72,6,81901,826,3,21,DDoS
36531,63,34,11108,612,9,40,DDoS
53815,47,63,69896,390,2,30,DDoS
5986,26,78,43553,853,4,48,DDoS
33298,57,48,41880,671,2,12,DDoS
2481,37,23,53077,369,8,40,DDoS
57408,98,84,4625,185,5,40,DDoS
70267,7,13,39237,494,2,28,DDoS
17835,40,47,2223,414,4,27,DDoS
28798,92,44,60303,42,7,43,DDoS
92649,39,32,66197,474,7,18,DDoS
65887,62,26,75693,705,5,22,DDoS
20477,92,53,38760,166,4,46,DDoS
18266,78,14,80182,574,4,49,DDoS
87328,53,52,58966,817,0,7,DDoS
86988,4,36,30024,211,1,24,DDoS
44526,82,8,71323,795,3,37,DDoS
12889,25,40,24202,184,5,37,DDoS
25335,7,86,52524,253,6,34,DDoS
12254,28,22,44908,278,0,25,DDoS
87610,69,16,37067,932,7,2,DDoS
12442,67,91,10360,455,0,1,DDoS
47289,95,60,99228,83,8,4,DDoS
54747,20,60,13941,105,3,19,DDoS
38327,83,10,16993,882,6,11,DDoS
17199,11,25,15620,182,5,37,DDoS
73827,67,31,21193,908,8,15,DDoS
1112,87,21,52559,415,1,36,DDoS
88051,7,91,22248,164,6,37,DDoS
20581,23,81,46852,192,4,35,DDoS
60722,61,33,6027,332,6,45,DDoS
93036,71,31,64410,298,0,28,DDoS
98562,34,90,5260,267,9,34,DDoS
17523,19,21,38596,596,8,48,DDoS
67960,58,36,10012,183,0,36,DDoS
20552,9,65,26823,339,4,20,DDoS
11808,48,4,74851,240,7,20,DDoS
73525,82,68,48027,768,0,27,DDoS
24620,41,90,79167,170,6,5,DDoS
1887,48,4,84794,195,1,19,DDoS
32802,45,9,26099,912,6,35,DDoS
86024,25,30,37992,152,6,12,DDoS
96549,78,45,97912,291,8,39,DDoS
82938,25,4,11977,916,5,10,DDoS
87741,19,69,57234,649,3,23,DDoS
27049,39,23,93230,687,6,18,DDoS
78789,79,16,48376,36,6,22,DDoS
85526,80,22,34978,255,3,30,DDoS
8846,27,72,10218,496,1,36,DDoS
91563,74,48,22788,656,8,36,DDoS
47220,63,62,21501,906,7,2,DDoS
47163,68,97,78989,211,4,33,DDoS
4765,19,60,16210,30,4,28,DDoS
82486,28,80,75225,600,0,2,DDoS
46270,85,5,46489,679,8,14,DDoS
76277,78,80,93917,103,9,6,DDoS
89278,33,7,64721,17,7,2,DDoS
91239,10,51,96044,481,4,46,DDoS
23931,83,65,43653,348,9,42,DDoS
90116,30,9,87678,268,5,15,DDoS
56633,22,82,41950,64,9,44,DDoS
81702,3,45,9916,920,9,33,DDoS
52913,82,47,66911,557,7,19,DDoS
95776,75,67,32449,15,5,43,DDoS
26991,48,24,90333,386,9,38,DDoS
55845,2,92,21782,563,3,32,DDoS
99505,76,10,93564,59,2,13,DDoS
56312,54,73,21243,121,6,41,DDoS
11561,6,77,30379,155,1,34,DDoS
17901,40,48,38780,239,6,10,DDoS
96556,93,35,31740,732,0,19,DDoS
63875,94,54,20984,506,9,29,DDoS
26917,2,87,1050,315,4,27,DDoS
63120,73,81,7590,551,8,14,DDoS
2988,2,71,41205,470,0,37,DDoS
15256,93,16,16162,816,7,49,DDoS
88728,97,53,50746,637,8,12,DDoS
29230,74,40,14105,917,8,46,DDoS
60778,98,20,38499,235,7,34,DDoS
46833,55,88,37641,68,3,46,DDoS
23625,72,69,12628,85,6,23,DDoS
33088,60,45,43032,437,0,0,DDoS
80650,97,6,66029,737,6,41,DDoS
42167,6,92,39516,141,5,23,DDoS
72291,19,69,88157,941,4,26,DDoS
66303,96,49,2476,507,0,17,DDoS
77361,27,39,41800,825,7,25,DDoS
89229,1,2,36788,919,9,28,DDoS
5117,33,39,90973,602,0,7,DDoS
91265,40,21,27240,314,0,43,DDoS
98718,32,40,11922,76,2,25,DDoS
61710,69,82,65198,239,7,4,DDoS
95426,17,54,59739,992,7,32,DDoS
95876,8,12,74602,342,6,39,DDoS
68054,57,81,13089,914,4,4,DDoS
31949,42,37,33600,286,7,48,DDoS
23547,98,38,47176,882,1,46,DDoS
82882,9,15,9167,593,7,35,DDoS
69136,87,7,79352,730,1,12,DDoS
65619,35,78,22164,793,9,16,DDoS
62842,71,50,86965,153,4,12,DDoS
95803,79,65,32415,260,3,24,DDoS
27990,53,67,74653,805,0,1,DDoS
17193,54,44,72895,700,4,23,DDoS
31109,84,31,80900,961,6,35,DDoS
20233,25,43,95330,89,0,24,DDoS
82730,67,77,76829,66,1,33,DDoS
35510,62,48,59650,375,8,11,DDoS
2306,55,82,59981,317,4,18,DDoS
4849,46,81,75868,183,6,49,DDoS
13360,24,81,1615,471,1,41,DDoS
95767,98,61,46612,759,6,29,DDoS
46800,46,75,78937,687,6,36,DDoS
37963,22,84,42936,605,6,42,DDoS
55330,11,10,30372,502,4,0,DDoS
52707,48,29,68875,569,8,2,DDoS
19689,8,48,82782,648,1,48,DDoS
30084,39,98,62700,690,3,25,DDoS
41387,35,81,9109,875,1,14,DDoS
75816,49,62,24758,383,7,45,DDoS
3642,46,13,89627,964,0,46,DDoS
43137,38,44,14317,358,8,47,DDoS
80832,8,47,83298,76,4,27,DDoS
56561,54,64,70001,339,2,3,DDoS
63260,37,91,52423,861,3,18,DDoS
16438,91,53,26622,203,0,23,DDoS
49442,92,90,7800,164,2,39,DDoS
3994,40,92,36539,169,7,5,DDoS
2813,34,77,3600,705,1,15,DDoS
94027,96,76,72054,275,1,31,DDoS
85381,79,44,86163,177,8,29,DDoS
56276,17,28,30369,154,4,34,DDoS
42243,33,2,97981,195,4,7,DDoS
63912,47,57,17689,895,0,4,DDoS
61272,52,57,82459,874,5,36,DDoS
43051,80,34,39469,783,7,11,DDoS
79854,93,87,96939,432,5,24,DDoS
83736,9,58,1958,795,6,32,DDoS
66618,33,52,61012,466,3,38,DDoS
2920,60,29,70074,849,1,23,DDoS
78219,93,35,61021,354,0,10,DDoS
77872,77,75,89940,744,5,41,DDoS
82132,21,48,51782,563,8,34,DDoS
3093,58,33,76519,525,9,39,DDoS
13905,85,75,60315,797,4,0,DDoS
25351,69,73,25642,805,1,7,DDoS
31981,10,78,80003,945,0,22,DDoS
74903,6,9,1205,714,2,19,DDoS
71821,13,48,93945,113,3,31,DDoS
83289,65,67,13442,256,6,10,DDoS
85021,20,93,92826,821,8,6,DDoS
79513,57,83,92644,32,7,29,DDoS
20874,46,36,6691,962,8,47,DDoS
51931,8,96,39909,824,6,38,DDoS
8674,10,71,20504,534,9,12,DDoS
51516,73,92,65270,153,7,41,DDoS
95574,67,44,96698,739,7,48,DDoS
61686,11,82,59051,704,0,2,DDoS
95851,12,60,39798,872,8,6,DDoS
70212,10,63,50330,763,1,42,DDoS
3426,25,5,88087,202,6,12,DDoS
91009,49,87,79919,474,9,36,DDoS
69498,49,86,83032,793,9,24,DDoS
30943,89,90,42716,384,4,22,DDoS
67395,11,76,75624,686,3,46,DDoS
45816,62,40,47982,701,0,32,DDoS
5138,36,19,28444,638,0,4,DDoS
92176,39,47,25734,275,2,31,DDoS
76945,53,65,42745,387,0,29,DDoS
5017,90,67,35571,559,7,30,DDoS
11451,78,91,92951,565,2,12,DDoS
63956,56,18,16389,872,9,41,DDoS
94863,1,50,94280,83,1,4,DDoS
11278,56,30,85218,447,5,22,DDoS
91480,4,66,46038,890,3,0,DDoS
44764,30,5,73795,235,3,9,DDoS
2134,12,93,46168,828,1,49,DDoS
63943,35,97,79082,317,1,26,DDoS
96667,77,42,68690,975,5,7,DDoS
55318,52,84,75302,357,4,2,DDoS
61128,31,94,12230,485,8,18,DDoS
89056,87,5,84301,324,3,1,DDoS
22869,68,50,6902,534,4,48,DDoS
6039,52,85,67758,434,0,30,DDoS
22281,80,58,28050,533,1,47,DDoS
11442,7,79,75586,571,2,9,DDoS
74788,22,84,70110,834,4,15,DDoS
28586,93,8,77693,955,4,36,DDoS
54053,75,31,20575,258,3,19,DDoS
51489,56,12,59940,640,9,2,DDoS
84104,97,21,41244,578,2,34,DDoS
87346,58,94,84481,191,8,33,DDoS
68087,93,62,15962,971,0,20,DDoS
13625,64,91,91388,785,5,35,DDoS
35397,12,90,97220,115,6,31,DDoS
59671,7,33,78332,200,9,17,DDoS
92785,55,26,25450,146,3,33,DDoS
67897,62,90,54494,709,9,37,DDoS
27149,90,40,46037,129,2,2,DDoS
61030,73,65,84040,763,7,2,DDoS
70906,98,59,31041,840,8,26,DDoS
6283,77,15,11715,81,0,1,DDoS
8610,55,1,22803,764,9,2,DDoS
44326,36,11,69906,140,8,16,DDoS
15924,89,55,62726,466,6,45,DDoS
77162,24,2,2908,790,0,38,DDoS
1869,44,65,38075,914,6,37,DDoS
98088,17,95,65587,488,4,39,DDoS
2014,2,44,54648,994,9,18,DDoS
11103,13,16,22134,61,6,18,DDoS
83522,31,22,57143,583,8,43,DDoS
97007,93,18,70123,128,7,4,DDoS
34458,28,47,96559,886,5,4,DDoS
91605,60,81,46153,273,1,13,DDoS
83409,27,30,3413,248,7,26,DDoS
24248,15,10,91574,360,3,48,DDoS
90160,95,99,23555,902,7,47,DDoS
44516,79,58,11952,264,6,35,DDoS
30061,33,62,69993,694,3,39,DDoS
25170,20,85,75000,318,7,34,DDoS
9024,42,80,67686,758,1,20,DDoS
83214,12,6,33264,840,8,4,DDoS
86947,73,67,48553,616,5,23,DDoS
44803,23,41,55359,858,6,38,DDoS
20296,72,43,99322,504,9,49,DDoS
92829,96,85,10808,66,0,23,DDoS
93708,14,77,53330,959,2,39,DDoS
87664,91,18,39345,412,9,42,DDoS
19257,25,58,70617,76,4,45,DDoS
13855,77,60,40222,55,6,49,DDoS
86178,85,88,58755,615,0,12,DDoS
21025,31,27,9933,659,8,37,DDoS
5458,54,68,69207,378,4,44,DDoS
64610,5,22,44739,614,2,0,DDoS
71843,13,24,48738,241,6,42,DDoS
84961,28,40,97753,411,9,38,DDoS
50831,43,74,85544,917,7,9,DDoS
44427,89,66,22883,570,9,1,DDoS
94809,99,40,99818,32,9,15,DDoS
39506,47,6,99510,583,2,36,DDoS
6668,71,18,44401,276,6,15,DDoS
92470,38,81,16380,850,6,22,DDoS
48195,96,87,19212,127,3,25,DDoS
74233,67,30,29174,961,9,15,DDoS
25417,62,21,7861,609,8,26,DDoS
82982,39,62,7094,610,0,46,DDoS
11751,37,10,52319,64,0,40,DDoS
47218,86,13,47728,162,4,29,DDoS
8352,8,76,25363,248,2,32,DDoS
80052,81,9,88846,274,9,31,DDoS
89835,52,68,40300,277,8,8,DDoS
98493,91,39,55808,916,4,10,DDoS
29927,33,24,6943,122,6,36,DDoS
42094,81,34,81105,175,0,5,DDoS
55122,42,61,43616,677,1,29,DDoS
30493,76,41,75329,17,3,39,DDoS
93247,27,5,26287,723,8,14,DDoS
74539,8,79,34971,226,4,47,DDoS
32707,23,50,57152,440,4,29,DDoS
69814,64,4,43351,301,8,17,DDoS
8296,93,51,61040,902,7,11,DDoS
26398,20,52,97905,59,1,3,DDoS
36842,16,39,89559,116,6,15,DDoS
14261,17,8,61616,18,0,22,DDoS
77709,80,45,24897,754,9,10,DDoS
96985,19,88,24010,709,8,23,DDoS
57704,8,28,41154,465,2,21,DDoS
68173,38,27,21114,332,1,38,DDoS
32781,38,65,20050,318,3,14,DDoS
14652,53,34,22125,859,3,48,DDoS
6103,93,81,95094,631,2,14,DDoS
26500,90,62,51396,154,1,9,DDoS
36529,31,62,45846,749,4,27,DDoS
19452,44,38,21396,830,3,35,DDoS
50393,60,26,93661,421,4,16,DDoS
32174,76,24,89116,123,7,35,DDoS
65450,17,39,39973,584,1,21,DDoS
36436,79,21,24574,408,8,22,DDoS
48406,73,94,91155,284,9,28,DDoS
64059,39,47,14869,133,0,21,DDoS
16954,42,48,67194,95,7,10,DDoS
83722,48,13,63167,591,4,35,DDoS
13356,12,3,57147,56,1,43,DDoS
99499,96,32,13122,720,7,28,DDoS
3187,89,35,44827,885,4,41,DDoS
78243,18,19,14335,953,9,31,DDoS
36098,79,14,64576,210,9,13,DDoS
93471,96,48,22677,285,2,17,DDoS
22225,6,86,29223,558,6,37,DDoS
4606,43,81,30814,724,3,36,DDoS
58620,35,68,84611,139,9,33,DDoS
33828,98,45,44185,457,5,44,DDoS
27489,54,19,77794,991,9,22,DDoS
15387,62,64,97063,813,7,31,DDoS
70463,69,66,76675,398,0,45,DDoS
72832,82,79,43325,585,1,2,DDoS
96980,16,66,41503,272,7,42,DDoS
3591,8,75,20514,975,6,21,DDoS
49516,89,45,57196,641,9,22,DDoS
92683,96,87,21917,287,8,3,DDoS
63061,90,74,55699,723,1,12,DDoS
67736,86,67,95633,55,7,31,DDoS
82257,31,69,51119,177,5,28,DDoS
62753,10,3,84324,454,0,39,DDoS
85774,56,38,26061,631,3,39,DDoS
12087,76,77,10947,55,1,44,DDoS
31816,92,42,82080,733,6,9,DDoS
24408,70,83,86550,549,8,12,DDoS
1136,20,40,81331,96,5,44,DDoS
18413,5,50,33632,812,3,16,DDoS
60500,23,35,20352,394,4,37,DDoS
85514,9,24,24653,678,0,1,DDoS
57358,58,88,68115,274,3,16,DDoS
67197,59,17,98294,786,9,43,DDoS
93789,93,40,44755,31,2,25,DDoS
93420,80,74,99354,777,8,37,DDoS
33854,54,66,72988,712,5,36,DDoS
77240,46,44,38921,459,3,4,DDoS
91063,22,23,60003,985,2,24,DDoS
17322,64,6,81876,241,3,8,DDoS
7968,8,66,47668,195,7,27,DDoS
28518,20,21,56175,335,4,21,DDoS
52925,51,35,48738,192,0,28,DDoS
60848,78,29,54452,406,4,34,DDoS
94422,39,7,69323,490,7,19,DDoS
2700,37,93,47149,412,3,4,DDoS
94782,50,53,16839,472,1,38,DDoS
24199,34,37,3155,426,2,43,DDoS
45589,75,23,8019,211,8,31,DDoS
33115,33,97,55512,74,6,38,DDoS
62934,31,8,62690,965,2,9,DDoS
55316,54,76,87150,917,4,39,DDoS
6520,44,48,27190,564,2,16,DDoS
37455,34,10,11928,742,9,36,DDoS
87465,71,79,49425,26,3,14,DDoS
42605,62,24,75134,845,7,8,DDoS
15955,23,90,87117,806,2,31,DDoS
45049,46,47,49974,192,2,22,DDoS
14917,56,53,48796,400,7,10,DDoS
71293,7,39,49743,53,9,12,DDoS
79581,89,67,80455,982,9,17,DDoS
65925,61,66,71035,910,6,48,DDoS
71269,3,6,38677,709,6,8,DDoS
31954,38,21,57321,911,9,41,DDoS
97671,84,73,59973,491,1,4,DDoS
73617,34,74,53414,272,6,42,DDoS
42458,44,36,26602,183,9,21,DDoS
90037,30,3,30692,450,9,31,DDoS
22113,17,88,49750,575,2,46,DDoS
91226,59,86,22760,229,6,1,DDoS
44939,10,78,69456,567,3,20,DDoS
30345,99,42,25085,403,7,27,DDoS
47313,84,45,64964,781,7,23,DDoS
93365,18,44,23925,204,5,23,DDoS
70166,45,91,6615,418,2,13,DDoS
48861,91,33,38083,480,5,36,DDoS
98406,59,60,69319,356,5,26,DDoS
50298,62,86,10605,471,2,23,DDoS
48221,59,93,45608,70,3,5,DDoS
45942,49,83,20192,175,1,25,DDoS
4453,63,83,4331,681,0,14,DDoS
55935,87,70,52330,160,1,28,DDoS
44370,32,83,98392,120,6,35,DDoS
9328,10,77,50949,497,9,9,DDoS
16534,11,26,69382,558,4,27,DDoS
86280,70,86,38586,12,8,8,DDoS
85925,62,21,53243,492,2,20,DDoS
37320,47,2,59618,22,1,9,DDoS
50170,34,47,79311,171,3,3,DDoS
81201,17,30,8549,353,1,3,DDoS
9640,54,27,53494,458,6,5,DDoS
92057,76,71,88973,341,9,25,DDoS
31049,85,20,24958,273,5,39,DDoS
6618,40,50,90779,92,7,15,DDoS
57053,19,95,95520,786,4,7,DDoS
2920,67,23,38538,933,1,27,DDoS
44937,82,13,6833,343,3,15,DDoS
70724,53,81,24386,389,0,37,DDoS
13207,64,4,72778,228,1,48,DDoS
66774,83,14,95240,667,3,0,DDoS
33972,47,20,25832,819,5,18,DDoS
11799,6,13,78857,818,3,49,DDoS
72088,16,3,39930,463,3,16,DDoS
29916,72,90,33407,682,9,48,DDoS
71463,18,90,5073,750,9,27,DDoS
94500,52,82,18667,755,1,43,DDoS
77700,48,96,17035,98,8,11,DDoS
38158,43,78,7732,342,9,5,DDoS
85607,39,47,56097,319,7,6,DDoS
72696,49,3,4487,736,7,7,DDoS
62510,12,1,58702,429,4,2,DDoS
59692,10,90,95961,618,2,48,DDoS
62744,71,24,86107,734,5,20,DDoS
16810,55,35,30075,363,8,7,DDoS
6126,1,14,72031,833,7,27,DDoS
31009,49,67,85217,109,6,29,DDoS
91932,36,13,15781,154,7,31,DDoS
1192,21,47,40865,19,3,10,DDoS
37413,37,50,9469,992,5,19,DDoS
13816,24,78,46167,53,4,49,DDoS
40082,55,85,82738,772,1,15,DDoS
66048,25,26,20928,395,7,24,DDoS
51940,7,3,77521,748,2,44,DDoS
33130,81,51,40599,919,4,8,DDoS
41142,93,40,17775,770,7,38,DDoS
37468,94,68,67504,504,8,48,DDoS
31698,71,36,76918,502,8,39,DDoS
11655,97,51,71687,178,4,39,DDoS
48897,71,1,27804,651,1,2,DDoS
31075,24,33,33259,540,6,15,DDoS
10359,11,7,87284,345,6,11,DDoS
43056,73,52,86227,756,7,14,DDoS
52831,12,11,98556,866,7,3,DDoS
60191,35,27,44560,522,4,22,DDoS
34272,63,14,28256,139,0,26,DDoS
15671,68,86,7125,548,3,38,DDoS
28048,92,80,5370,523,3,42,DDoS
77274,57,46,5838,259,2,36,DDoS
26963,13,76,58429,743,7,12,DDoS
44954,23,10,4134,956,2,42,DDoS
73309,83,24,44199,147,4,36,DDoS
96430,39,61,78092,284,1,39,DDoS
1717,88,18,34822,473,5,20,DDoS
12676,80,86,94513,150,5,28,DDoS
5434,97,9,21113,953,7,28,DDoS
50810,12,17,64594,265,7,48,DDoS
95636,34,58,97102,891,0,10,DDoS
5994,71,13,3669,833,4,49,DDoS
5234,75,50,50427,465,1,27,DDoS
70300,31,6,82617,961,9,9,DDoS
44949,93,85,13938,443,4,4,DDoS
38405,62,51,6717,616,9,24,DDoS
35872,13,36,78818,182,8,32,DDoS
43215,31,71,48659,482,3,16,DDoS
24185,2,25,65575,964,7,48,DDoS
44442,15,11,80737,432,0,32,DDoS
52759,57,44,17289,926,7,24,DDoS
42153,75,14,25406,448,5,32,DDoS
78535,34,29,97822,66,7,8,DDoS
3581,68,74,13873,507,5,26,DDoS
52717,75,50,83048,623,2,24,DDoS
3763,29,5,95463,178,7,3,DDoS
93910,66,72,24461,998,4,8,DDoS
56480,16,69,21710,591,9,45,DDoS
39759,39,88,86488,859,4,14,DDoS
77067,77,57,14448,570,6,15,DDoS
26307,37,26,16198,437,5,15,DDoS
97371,81,6,74158,428,8,12,DDoS
12064,21,16,68938,356,6,13,DDoS
77848,44,60,51799,526,2,21,DDoS
38548,19,12,95003,464,4,20,DDoS
37945,71,75,35961,723,8,8,DDoS
48937,8,3,44007,211,9,40,DDoS
7476,77,63,66470,188,1,3,DDoS
52756,66,64,53256,66,0,9,DDoS
91101,41,62,21739,707,7,34,DDoS
